,0
546,0.49250489473342896
547,0.5407951474189758
548,0.5134274363517761
549,0.5132112503051758
550,0.48740196228027344
551,0.5102986097335815
552,0.5515763759613037
553,0.5266846418380737
554,0.49629151821136475
555,0.5175436735153198
556,0.5042306780815125
557,0.5159236192703247
558,0.5428676605224609
559,0.49722546339035034
560,0.4851309359073639
561,0.49653345346450806
562,0.5261989235877991
563,0.5120853185653687
564,0.5383477210998535
565,0.5244945287704468
566,0.5165926218032837
567,0.5203942656517029
568,0.5155352354049683
569,0.5200113654136658
570,0.47099319100379944
571,0.4891807436943054
572,0.48983073234558105
573,0.49701133370399475
574,0.5094487071037292
575,0.4877588450908661
576,0.48619744181632996
577,0.4758687913417816
578,0.4969892203807831
579,0.5173887014389038
580,0.5228548049926758
581,0.4784471094608307
582,0.4994043707847595
583,0.46959859132766724
584,0.4961327612400055
585,0.4879506528377533
586,0.5115359425544739
587,0.5098481774330139
588,0.48326969146728516
589,0.516274094581604
590,0.48311540484428406
591,0.4856783449649811
592,0.5063028335571289
593,0.47684428095817566
594,0.4947848618030548
595,0.48702099919319153
596,0.5025503039360046
597,0.49533289670944214
598,0.47175130248069763
599,0.49778956174850464
600,0.46105724573135376
601,0.4852568209171295
602,0.5035483241081238
603,0.4892450273036957
604,0.4862378239631653
605,0.49327781796455383
606,0.509158194065094
607,0.4703371524810791
608,0.4624252915382385
609,0.48084256052970886
610,0.49570798873901367
611,0.47559550404548645
612,0.45882922410964966
613,0.49438416957855225
614,0.44943976402282715
615,0.4781733751296997
616,0.47596654295921326
617,0.44667354226112366
618,0.5005576610565186
619,0.5336486101150513
620,0.4847143888473511
621,0.47537219524383545
622,0.49916261434555054
623,0.4757577180862427
624,0.4867694079875946
625,0.46747463941574097
626,0.4701063632965088
627,0.45772719383239746
628,0.45419979095458984
629,0.46402907371520996
630,0.4928988218307495
631,0.4894208014011383
632,0.47185054421424866
633,0.4514803886413574
634,0.4586290419101715
635,0.496535986661911
636,0.47400757670402527
637,0.4635332524776459
638,0.471853643655777
639,0.44946593046188354
640,0.4630313515663147
641,0.4724230170249939
642,0.45537179708480835
643,0.488345205783844
644,0.48833945393562317
645,0.4385368824005127
646,0.4570618271827698
647,0.47293224930763245
648,0.450610876083374
649,0.4754283130168915
650,0.45222699642181396
651,0.47350436449050903
652,0.4546477198600769
653,0.48592641949653625
654,0.46512773633003235
655,0.46092140674591064
656,0.4615757167339325
657,0.45858821272850037
658,0.4701700508594513
659,0.4555108845233917
660,0.45573297142982483
661,0.4835411608219147
662,0.48906123638153076
663,0.4681290090084076
664,0.45135602355003357
665,0.4727875292301178
666,0.44281861186027527
667,0.47481879591941833
668,0.4591842591762543
669,0.4472029209136963
670,0.46708086133003235
671,0.44071659445762634
672,0.44474077224731445
673,0.4474944472312927
674,0.425066202878952
675,0.44218674302101135
676,0.4636809527873993
677,0.44759586453437805
678,0.41242319345474243
679,0.44122642278671265
680,0.4753390848636627
681,0.45232540369033813
682,0.4393761157989502
683,0.41660451889038086
684,0.4406660199165344
685,0.46138083934783936
686,0.442476749420166
687,0.4503784775733948
688,0.4416244924068451
689,0.4419912099838257
690,0.4601859152317047
691,0.44304022192955017
692,0.43304693698883057
693,0.4331456124782562
694,0.467850923538208
695,0.45304203033447266
696,0.4386564791202545
697,0.4574790894985199
698,0.42694738507270813
699,0.462233304977417
700,0.4142831265926361
701,0.45993638038635254
702,0.4726935625076294
703,0.4227551817893982
704,0.4561474621295929
705,0.4619518220424652
706,0.436745822429657
707,0.41101598739624023
708,0.4289906322956085
709,0.4031580090522766
710,0.42730334401130676
711,0.47474566102027893
712,0.45236217975616455
713,0.4546979069709778
714,0.462102472782135
715,0.43706393241882324
716,0.4393211007118225
717,0.44534558057785034
718,0.4280243515968323
719,0.43207335472106934
720,0.440280944108963
721,0.4539705812931061
722,0.45792990922927856
723,0.4381676912307739
724,0.45144325494766235
725,0.4365765452384949
726,0.42172014713287354
727,0.43866387009620667
728,0.41308075189590454
729,0.44234609603881836
730,0.46803411841392517
731,0.4315626323223114
732,0.40410226583480835
733,0.42277246713638306
734,0.42562177777290344
735,0.43313780426979065
736,0.4257066547870636
737,0.4177524149417877
738,0.4277735948562622
739,0.44968926906585693
740,0.45039433240890503
741,0.4696897864341736
742,0.4320128560066223
743,0.4175320863723755
744,0.4419693052768707
745,0.4243057668209076
746,0.4187716245651245
747,0.41348209977149963
748,0.4126312732696533
749,0.422102689743042
750,0.4206901788711548
751,0.43415960669517517
752,0.4297512173652649
753,0.4201964735984802
754,0.4214392900466919
755,0.3952150046825409
756,0.4508835971355438
757,0.43462565541267395
758,0.3967384099960327
759,0.42332151532173157
760,0.4236612617969513
761,0.451436847448349
762,0.43043553829193115
763,0.410733163356781
764,0.41779738664627075
765,0.40872934460639954
766,0.4159489870071411
767,0.4170209467411041
768,0.42076772451400757
769,0.40443599224090576
770,0.4536075294017792
771,0.4470774531364441
772,0.40952757000923157
773,0.41126686334609985
774,0.433979332447052
775,0.3953714966773987
776,0.4394858479499817
777,0.4330480396747589
778,0.3940397799015045
779,0.4174621105194092
780,0.4164876639842987
781,0.4133937954902649
782,0.40437811613082886
783,0.42673027515411377
784,0.41738298535346985
785,0.41189542412757874
786,0.43221208453178406
787,0.4178527295589447
788,0.40845975279808044
789,0.43150195479393005
790,0.42270123958587646
791,0.42993876338005066
792,0.39898979663848877
793,0.40282225608825684
794,0.40216296911239624
795,0.40666091442108154
796,0.4009150266647339
797,0.42545151710510254
798,0.44098982214927673
799,0.42937710881233215
800,0.4278469383716583
801,0.40972426533699036
802,0.4251922070980072
803,0.42129960656166077
804,0.42232078313827515
805,0.4110979437828064
806,0.4104793071746826
807,0.421207070350647
808,0.39719781279563904
809,0.4058758020401001
810,0.4364750385284424
811,0.40497034788131714
812,0.37626105546951294
813,0.4058343172073364
814,0.4090203046798706
815,0.4255581796169281
816,0.38831084966659546
817,0.3902793824672699
818,0.44398659467697144
819,0.39061570167541504
820,0.43063318729400635
821,0.41370490193367004
822,0.41388067603111267
823,0.41688498854637146
824,0.4172709584236145
825,0.440209299325943
826,0.42151010036468506
827,0.405242919921875
828,0.40382951498031616
829,0.3774196207523346
830,0.40883970260620117
831,0.40683457255363464
832,0.37840649485588074
833,0.38237011432647705
834,0.39256393909454346
835,0.40600112080574036
836,0.4201449155807495
837,0.424724817276001
838,0.40953174233436584
839,0.3794732689857483
840,0.4015098810195923
841,0.3889012038707733
842,0.4208400547504425
843,0.40658891201019287
844,0.3978862464427948
845,0.4048890173435211
846,0.4177745282649994
847,0.4295361638069153
848,0.4336746633052826
849,0.37795573472976685
850,0.41577795147895813
851,0.39498719573020935
852,0.39763563871383667
853,0.3846823275089264
854,0.37903979420661926
855,0.39274153113365173
856,0.38683581352233887
857,0.3855606019496918
858,0.4067004919052124
859,0.3819909691810608
860,0.39229342341423035
861,0.4220914840698242
862,0.3847520351409912
863,0.4018533229827881
864,0.42138028144836426
865,0.38738223910331726
866,0.38321536779403687
867,0.43372294306755066
868,0.40871644020080566
869,0.3944929838180542
870,0.3886503577232361
871,0.38086187839508057
872,0.3888470530509949
873,0.38603925704956055
874,0.428256094455719
875,0.3626328110694885
876,0.3869079649448395
877,0.3944072127342224
878,0.3911426365375519
879,0.4531651437282562
880,0.3563900887966156
881,0.39940449595451355
882,0.3841131031513214
883,0.37689703702926636
884,0.4123946726322174
885,0.3595600426197052
886,0.37614473700523376
887,0.3900722563266754
888,0.40197545289993286
889,0.35972127318382263
890,0.4064761996269226
891,0.39764803647994995
892,0.3856232762336731
893,0.3995856046676636
894,0.4042513966560364
895,0.39128464460372925
896,0.3889393210411072
897,0.4014931917190552
898,0.38183823227882385
899,0.3921074867248535
900,0.3919244110584259
901,0.4015823304653168
902,0.40768519043922424
903,0.4043535590171814
904,0.38886404037475586
905,0.37550997734069824
906,0.4133400321006775
907,0.40538591146469116
908,0.37882351875305176
909,0.4140016436576843
910,0.38617467880249023
911,0.35884934663772583
912,0.3909340798854828
913,0.38416337966918945
914,0.4237178862094879
915,0.3686048686504364
916,0.40929698944091797
917,0.39158380031585693
918,0.4035910964012146
919,0.36756235361099243
920,0.37663331627845764
921,0.39721912145614624
922,0.35911887884140015
923,0.4167177379131317
924,0.4349307715892792
925,0.36341357231140137
926,0.371150404214859
927,0.38985639810562134
928,0.38238775730133057
929,0.4062970280647278
930,0.3873610198497772
931,0.4078974425792694
932,0.394624799489975
933,0.38623058795928955
934,0.3792283535003662
935,0.37120360136032104
936,0.3912687599658966
937,0.37823471426963806
938,0.37294578552246094
939,0.33602601289749146
940,0.3765821158885956
941,0.37870144844055176
942,0.3578962981700897
943,0.36455440521240234
944,0.3560667335987091
945,0.3560480773448944
946,0.3939342796802521
947,0.38974446058273315
948,0.3905770480632782
949,0.3932662606239319
950,0.37290605902671814
951,0.39129576086997986
952,0.3585955500602722
953,0.3912261426448822
954,0.40658771991729736
955,0.3885909914970398
956,0.36985576152801514
957,0.4008590579032898
958,0.3880270719528198
959,0.3619909882545471
960,0.3868202567100525
961,0.38117697834968567
962,0.3593098521232605
963,0.37927114963531494
964,0.4034438729286194
965,0.3952403664588928
966,0.38333892822265625
967,0.40977075695991516
968,0.3475765287876129
969,0.4132101833820343
970,0.40796026587486267
971,0.36643603444099426
972,0.3516746759414673
973,0.38427817821502686
974,0.3510977625846863
975,0.3580765426158905
976,0.3680785894393921
977,0.36575084924697876
978,0.35754474997520447
979,0.38938257098197937
980,0.34332120418548584
981,0.3701661229133606
982,0.3915669322013855
983,0.3753793239593506
984,0.387696772813797
985,0.36590784788131714
986,0.3947674632072449
987,0.3764007091522217
988,0.389448881149292
989,0.3798006772994995
990,0.37132778763771057
991,0.3752375841140747
992,0.36834946274757385
993,0.37014687061309814
994,0.3631458282470703
995,0.3565247058868408
996,0.3608841001987457
997,0.36272791028022766
998,0.3676094114780426
999,0.35841453075408936
1000,0.3763660490512848
1001,0.3721626102924347
1002,0.381690114736557
1003,0.39789000153541565
